https://launchpad.net/i2ce/4.0/4.0.18/+download/I2CE-full-4.0.18.tar.bz2	ffcd00e0faae53bc6a47f3091b04e8aa I2CE-full-4.0.18.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.2/+download/ihris-suite-4_0_2.tar.bz2	3294a9df448a0dd31beb61b8e8c8a76f ihris-suite-4_0_2.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.21/+download/I2CE-4.0.21.tar.bz2	22114609e6661deeadc5550d80a60165 I2CE-4.0.21.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.21/+download/I2CE-full-4.0.21.tar.bz2	685e48d0704d7cd973082124d4956e52 I2CE-full-4.0.21.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.19/+download/ihris-suite-4.0.19.tar.bz2	0cab44c66570289b9260f268e423d488 ihris-suite-4.0.19.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.15/+download/ihris-suite-4.0.15.tar.bz2	e5d4b2598ef9529ae538c6e781940933 ihris-suite-4.0.15.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.19/+download/I2CE-4.0.19.tar.bz2	805c0f5f0258ad32ff80047af1739251 I2CE-4.0.19.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.22/+download/I2CE-full-4.0.22.tar.bz2	06cb261f124ed3c70992eef6668bbc4c I2CE-full-4.0.22.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.21/+download/ihris-suite-4.0.21.tar.bz2	fad6d825b05c61e410612a4d24888e2b ihris-suite-4.0.21.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.22/+download/ihris-suite-4.0.22.tar.bz2	452a6ea84ae26d9cbc53023e5b2102f6 ihris-suite-4.0.22.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.22/+download/I2CE-4.0.22.tar.bz2	769d9979aa33967e3f58c079eeee690e I2CE-4.0.22.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.2/+download/I2CE-4_0_2.tar.bz2	f5c61abe51a9e282b413432b1de71cab I2CE-4_0_2.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.23/+download/I2CE-4.0.23.tar.bz2	90dc8f7482f6a8d2c061b104279191f7 I2CE-4.0.23.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.23/+download/I2CE-full-4.0.23.tar.bz2	f548a500f0ff02633f972213e78ecc7c I2CE-full-4.0.23.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.3/+download/I2CE-4_0_3.tar.bz2	46663dba21d04a35d4c4cda2bb23a543 I2CE-4_0_3.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.3/+download/I2CE-full-4_0_3.tar.bz2	75708142791c57446f157dc54dbe389d I2CE-full-4_0_3.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.23/+download/ihris-suite-4.0.23.tar.bz2	5885122876eb7cfdb73867eb50adc166 ihris-suite-4.0.23.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.3/+download/ihris-suite-4_0_3.tar.bz2	41f887617ec1ca685a6b31031dd2b55f ihris-suite-4_0_3.tar.bz2
